"","id","wave","friends","popular","actfare","friends_z","popular_z"
"2961","06f29",1,0.2,0.2,0,-0.491689373881164,-0.534821512733166
"2962","06f29",2,0.142857142857143,0.6,0,-0.548832231024021,-0.134821512733166
"2963","06f29",3,0.285714285714286,0.4,0,-0.405975088166878,-0.334821512733166
"2964","06f29",4,0.142857142857143,0.2,0,-0.548832231024021,-0.534821512733166
"2965","06f3",1,0,0.2,0,-0.691689373881164,-0.534821512733166
"2966","06f3",2,0.2,0.6,0,-0.491689373881164,-0.134821512733166
"2967","06f3",3,0.2,0.4,0,-0.491689373881164,-0.334821512733166
"2968","06f3",4,0.125,0.2,0,-0.566689373881164,-0.534821512733166
"2969","06f5",1,0,0.2,0,-0.691689373881164,-0.534821512733166
"2970","06f5",2,0.75,0.6,0,0.0583106261188361,-0.134821512733166
"2971","06f5",3,0.4,0.4,0,-0.291689373881164,-0.334821512733166
"2972","06f5",4,0.2,0.2,0,-0.491689373881164,-0.534821512733166
"2973","06f7",1,0,0.2,0,-0.691689373881164,-0.534821512733166
"2974","06f7",2,0.75,0.6,0,0.0583106261188361,-0.134821512733166
"2975","06f7",3,0.333333333333333,0.4,0,-0.358356040547831,-0.334821512733166
"2976","06f7",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"2977","06f9",1,0.333333333333333,0.2,0,-0.358356040547831,-0.534821512733166
"2978","06f9",2,0.333333333333333,0.6,0,-0.358356040547831,-0.134821512733166
"2979","06f9",3,0.5,0.4,0,-0.191689373881164,-0.334821512733166
"2980","06f9",4,0.5,0.2,0,-0.191689373881164,-0.534821512733166
"2981","06g1",1,0.333333333333333,0.4,0,-0.358356040547831,-0.334821512733166
"2982","06g1",2,0.375,0.2,0,-0.316689373881164,-0.534821512733166
"2983","06g1",3,0.166666666666667,0.2,0,-0.525022707214497,-0.534821512733166
"2984","06g1",4,0.3,0.2,0,-0.391689373881164,-0.534821512733166
"2985","06g10",1,0.25,0.4,0,-0.441689373881164,-0.334821512733166
"2986","06g10",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"2987","06g10",3,0.166666666666667,0.2,0,-0.525022707214497,-0.534821512733166
"2988","06g10",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"2989","06g11",1,0.666666666666667,0.4,0,-0.025022707214497,-0.334821512733166
"2990","06g11",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"2991","06g11",3,0.125,0.2,0,-0.566689373881164,-0.534821512733166
"2992","06g11",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"2993","06g12",1,0,0.4,NA,-0.691689373881164,-0.334821512733166
"2994","06g12",2,0.666666666666667,0.2,0,-0.025022707214497,-0.534821512733166
"2995","06g12",3,1,0.2,0,0.308310626118836,-0.534821512733166
"2996","06g12",4,0.166666666666667,0.2,0,-0.525022707214497,-0.534821512733166
"2997","06g13",1,0.222222222222222,0.4,0,-0.469467151658942,-0.334821512733166
"2998","06g13",2,0.4,0.2,0,-0.291689373881164,-0.534821512733166
"2999","06g13",3,0,0.2,1,-0.691689373881164,-0.534821512733166
"3000","06g13",4,0.142857142857143,0.2,1,-0.548832231024021,-0.534821512733166
"3001","06g14",1,0,0.4,0,-0.691689373881164,-0.334821512733166
"3002","06g14",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"3003","06g14",3,0.666666666666667,0.2,0,-0.025022707214497,-0.534821512733166
"3004","06g14",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"3005","06g15",1,0.285714285714286,0.4,0,-0.405975088166878,-0.334821512733166
"3006","06g15",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"3007","06g15",3,0.333333333333333,0.2,0,-0.358356040547831,-0.534821512733166
"3008","06g15",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"3009","06g16",1,0,0.4,0,-0.691689373881164,-0.334821512733166
"3010","06g16",2,0.5,0.2,1,-0.191689373881164,-0.534821512733166
"3011","06g16",3,0.142857142857143,0.2,1,-0.548832231024021,-0.534821512733166
"3012","06g17",1,0.416666666666667,0.4,0,-0.275022707214497,-0.334821512733166
"3013","06g17",2,0,0.2,1,-0.691689373881164,-0.534821512733166
"3014","06g17",3,0.363636363636364,0.2,0,-0.3280530102448,-0.534821512733166
"3015","06g17",4,0.5,0.2,1,-0.191689373881164,-0.534821512733166
"3016","06g18",1,0.4,0.4,0,-0.291689373881164,-0.334821512733166
"3017","06g18",2,0.6,0.2,0,-0.0916893738811639,-0.534821512733166
"3018","06g18",3,0.4,0.2,1,-0.291689373881164,-0.534821512733166
"3019","06g18",4,0.375,0.2,1,-0.316689373881164,-0.534821512733166
"3020","06g19",1,0,0.4,0,-0.691689373881164,-0.334821512733166
"3021","06g19",2,0.4,0.2,0,-0.291689373881164,-0.534821512733166
"3022","06g19",3,0.5,0.2,0,-0.191689373881164,-0.534821512733166
"3023","06g19",4,0.222222222222222,0.2,0,-0.469467151658942,-0.534821512733166
"3024","06g2",1,0.3,0.4,0,-0.391689373881164,-0.334821512733166
"3025","06g2",2,0.375,0.2,0,-0.316689373881164,-0.534821512733166
"3026","06g2",3,0.166666666666667,0.2,0,-0.525022707214497,-0.534821512733166
"3027","06g2",4,0.25,0.2,0,-0.441689373881164,-0.534821512733166
"3028","06g20",1,0,0.4,0,-0.691689373881164,-0.334821512733166
"3029","06g20",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"3030","06g20",3,0,0.2,0,-0.691689373881164,-0.534821512733166
"3031","06g20",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"3032","06g22",1,0.428571428571429,0.4,1,-0.263117945309735,-0.334821512733166
"3033","06g22",2,0.333333333333333,0.2,1,-0.358356040547831,-0.534821512733166
"3034","06g22",3,0.5,0.2,0,-0.191689373881164,-0.534821512733166
"3035","06g22",4,0.666666666666667,0.2,0,-0.025022707214497,-0.534821512733166
"3036","06g23",1,0.25,0.4,0,-0.441689373881164,-0.334821512733166
"3037","06g23",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"3038","06g23",3,0,0.2,1,-0.691689373881164,-0.534821512733166
"3039","06g23",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"3040","06g25",1,0.25,0.4,0,-0.441689373881164,-0.334821512733166
"3041","06g25",2,0.25,0.2,1,-0.441689373881164,-0.534821512733166
"3042","06g25",3,1,0.2,1,0.308310626118836,-0.534821512733166
"3043","06g25",4,1,0.2,0,0.308310626118836,-0.534821512733166
"3044","06g28",1,0.166666666666667,0.4,1,-0.525022707214497,-0.334821512733166
"3045","06g28",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"3046","06g28",3,0,0.2,1,-0.691689373881164,-0.534821512733166
"3047","06g28",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"3048","06g3",1,0,0.4,0,-0.691689373881164,-0.334821512733166
"3049","06g3",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"3050","06g3",3,0.5,0.2,0,-0.191689373881164,-0.534821512733166
"3051","06g3",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"3052","06g5",1,0.25,0.4,0,-0.441689373881164,-0.334821512733166
"3053","06g5",2,0.666666666666667,0.2,0,-0.025022707214497,-0.534821512733166
"3054","06g5",3,0.25,0.2,0,-0.441689373881164,-0.534821512733166
"3055","06g5",4,0.5,0.2,0,-0.191689373881164,-0.534821512733166
"3056","06g6",1,0,0.4,1,-0.691689373881164,-0.334821512733166
"3057","06g6",2,0,0.2,0,-0.691689373881164,-0.534821512733166
"3058","06g6",3,0.2,0.2,0,-0.491689373881164,-0.534821512733166
"3059","06g6",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"3060","06g7",1,0.25,0.4,1,-0.441689373881164,-0.334821512733166
"3061","06g7",3,0.285714285714286,0.2,0,-0.405975088166878,-0.534821512733166
"3062","06g7",4,0.166666666666667,0.2,1,-0.525022707214497,-0.534821512733166
"3063","06g8",1,0.285714285714286,0.4,1,-0.405975088166878,-0.334821512733166
"3064","06g8",2,0.333333333333333,0.2,0,-0.358356040547831,-0.534821512733166
"3065","06g8",3,1,0.2,1,0.308310626118836,-0.534821512733166
"3066","06g8",4,0,0.2,1,-0.691689373881164,-0.534821512733166
"3067","06h1",2,0.5,0.75,1,-0.191689373881164,0.0151784872668342
"3068","06h1",3,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"3069","06h1",4,0.6,0,1,-0.0916893738811639,-0.734821512733166
"3070","06h10",2,0,0.75,1,-0.691689373881164,0.0151784872668342
"3071","06h10",3,0.25,0,1,-0.441689373881164,-0.734821512733166
"3072","06h10",4,0,0,1,-0.691689373881164,-0.734821512733166
"3073","06h11",1,0.333333333333333,0.5,0,-0.358356040547831,-0.234821512733166
"3074","06h11",2,0.6,0.75,0,-0.0916893738811639,0.0151784872668342
"3075","06h11",3,0.25,0,0,-0.441689373881164,-0.734821512733166
"3076","06h11",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"3077","06h12",1,0.142857142857143,0.5,0,-0.548832231024021,-0.234821512733166
"3078","06h12",2,0.444444444444444,0.75,1,-0.24724492943672,0.0151784872668342
"3079","06h12",3,0.2,0,1,-0.491689373881164,-0.734821512733166
"3080","06h12",4,1,0,1,0.308310626118836,-0.734821512733166
"3081","06h13",1,0.5,0.5,0,-0.191689373881164,-0.234821512733166
"3082","06h13",2,0,0.75,0,-0.691689373881164,0.0151784872668342
"3083","06h13",3,0.5,0,0,-0.191689373881164,-0.734821512733166
"3084","06h13",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"3085","06h14",2,0.555555555555556,0.75,1,-0.136133818325608,0.0151784872668342
"3086","06h14",3,0.333333333333333,0,1,-0.358356040547831,-0.734821512733166
"3087","06h14",4,0.285714285714286,0,1,-0.405975088166878,-0.734821512733166
"3088","06h17",1,0,0.5,0,-0.691689373881164,-0.234821512733166
"3089","06h17",2,0,0.75,0,-0.691689373881164,0.0151784872668342
"3090","06h17",3,0,0,0,-0.691689373881164,-0.734821512733166
"3091","06h17",4,0,0,0,-0.691689373881164,-0.734821512733166
"3092","06h18",2,1,0.75,0,0.308310626118836,0.0151784872668342
"3093","06h18",3,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"3094","06h18",4,1,0,0,0.308310626118836,-0.734821512733166
"3095","06h19",3,0,0,0,-0.691689373881164,-0.734821512733166
"3096","06h19",4,0.333333333333333,0,1,-0.358356040547831,-0.734821512733166
"3097","06h2",1,0,0.5,0,-0.691689373881164,-0.234821512733166
"3098","06h2",2,0,0.75,0,-0.691689373881164,0.0151784872668342
"3099","06h2",3,0,0,0,-0.691689373881164,-0.734821512733166
"3100","06h2",4,0,0,0,-0.691689373881164,-0.734821512733166
"3101","06h20",1,0.4,0.5,0,-0.291689373881164,-0.234821512733166
"3102","06h20",2,1,0.75,1,0.308310626118836,0.0151784872668342
"3103","06h20",3,0.5,0,0,-0.191689373881164,-0.734821512733166
"3104","06h20",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"3105","06h21",1,0,0.5,0,-0.691689373881164,-0.234821512733166
"3106","06h21",2,0,0.75,0,-0.691689373881164,0.0151784872668342
"3107","06h21",3,0,0,0,-0.691689373881164,-0.734821512733166
"3108","06h21",4,0,0,0,-0.691689373881164,-0.734821512733166
"3109","06h22",1,0,0.5,1,-0.691689373881164,-0.234821512733166
"3110","06h22",2,0.833333333333333,0.75,1,0.141643959452169,0.0151784872668342
"3111","06h22",3,0.333333333333333,0,1,-0.358356040547831,-0.734821512733166
"3112","06h22",4,0.5,0,1,-0.191689373881164,-0.734821512733166
"3113","06h23",1,0,0.5,0,-0.691689373881164,-0.234821512733166
"3114","06h23",2,0,0.75,0,-0.691689373881164,0.0151784872668342
"3115","06h23",3,0,0,0,-0.691689373881164,-0.734821512733166
"3116","06h23",4,0,0,0,-0.691689373881164,-0.734821512733166
"3117","06h25",1,0,0.5,0,-0.691689373881164,-0.234821512733166
"3118","06h25",2,0,0.75,0,-0.691689373881164,0.0151784872668342
"3119","06h25",3,0,0,0,-0.691689373881164,-0.734821512733166
"3120","06h25",4,0,0,0,-0.691689373881164,-0.734821512733166
"3121","06h26",1,0.25,0.5,0,-0.441689373881164,-0.234821512733166
"3122","06h26",2,0.666666666666667,0.75,0,-0.025022707214497,0.0151784872668342
"3123","06h26",3,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"3124","06h26",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"3125","06h27",2,1,0.75,1,0.308310626118836,0.0151784872668342
"3126","06h27",3,0.666666666666667,0,0,-0.025022707214497,-0.734821512733166
"3127","06h3",2,0.666666666666667,0.75,0,-0.025022707214497,0.0151784872668342
"3128","06h3",3,0.363636363636364,0,0,-0.3280530102448,-0.734821512733166
"3129","06h4",1,0.5,0.5,0,-0.191689373881164,-0.234821512733166
"3130","06h4",2,0.5,0.75,0,-0.191689373881164,0.0151784872668342
"3131","06h4",3,0.5,0,0,-0.191689373881164,-0.734821512733166
"3132","06h4",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"3133","06h5",1,0,0.5,0,-0.691689373881164,-0.234821512733166
"3134","06h5",2,0.666666666666667,0.75,0,-0.025022707214497,0.0151784872668342
"3135","06h5",3,1,0,0,0.308310626118836,-0.734821512733166
"3136","06h6",1,1,0.5,0,0.308310626118836,-0.234821512733166
"3137","06h6",2,1,0.75,0,0.308310626118836,0.0151784872668342
"3138","06h6",3,0,0,0,-0.691689373881164,-0.734821512733166
"3139","06h6",4,1,0,0,0.308310626118836,-0.734821512733166
"3140","06h7",2,0.714285714285714,0.75,0,0.0225963404045501,0.0151784872668342
"3141","06h8",1,0.666666666666667,0.5,0,-0.025022707214497,-0.234821512733166
"3142","06h8",2,0.5,0.75,1,-0.191689373881164,0.0151784872668342
"3143","06h8",3,0.125,0,1,-0.566689373881164,-0.734821512733166
"3144","06h8",4,0.666666666666667,0,1,-0.025022707214497,-0.734821512733166
"3145","06i1",1,0,0,0,-0.691689373881164,-0.734821512733166
"3146","06i1",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"3147","06i1",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3148","06i10",1,0,0,0,-0.691689373881164,-0.734821512733166
"3149","06i10",2,0.2,0,0,-0.491689373881164,-0.734821512733166
"3150","06i10",3,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"3151","06i10",4,0.6,0.25,0,-0.0916893738811639,-0.484821512733166
"3152","06i11",1,0,0,0,-0.691689373881164,-0.734821512733166
"3153","06i11",2,0.25,0,0,-0.441689373881164,-0.734821512733166
"3154","06i11",3,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"3155","06i11",4,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"3156","06i13",1,0.25,0,0,-0.441689373881164,-0.734821512733166
"3157","06i13",2,0,0,1,-0.691689373881164,-0.734821512733166
"3158","06i13",3,0.666666666666667,0.25,1,-0.025022707214497,-0.484821512733166
"3159","06i13",4,0.5,0.25,1,-0.191689373881164,-0.484821512733166
"3160","06i14",1,0,0,0,-0.691689373881164,-0.734821512733166
"3161","06i14",2,0.125,0,0,-0.566689373881164,-0.734821512733166
"3162","06i14",3,0.4,0.25,0,-0.291689373881164,-0.484821512733166
"3163","06i14",4,0.2,0.25,0,-0.491689373881164,-0.484821512733166
"3164","06i15",1,0,0,0,-0.691689373881164,-0.734821512733166
"3165","06i15",2,0.5,0,0,-0.191689373881164,-0.734821512733166
"3166","06i15",3,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"3167","06i15",4,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"3168","06i16",1,0,0,0,-0.691689373881164,-0.734821512733166
"3169","06i16",2,0,0,1,-0.691689373881164,-0.734821512733166
"3170","06i16",3,0,0.25,1,-0.691689373881164,-0.484821512733166
"3171","06i16",4,0,0.25,1,-0.691689373881164,-0.484821512733166
"3172","06i17",1,0,0,0,-0.691689373881164,-0.734821512733166
"3173","06i17",2,0,0,0,-0.691689373881164,-0.734821512733166
"3174","06i17",3,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"3175","06i17",4,0.1,0.25,0,-0.591689373881164,-0.484821512733166
"3176","06i18",1,0,0,0,-0.691689373881164,-0.734821512733166
"3177","06i18",2,0,0,0,-0.691689373881164,-0.734821512733166
"3178","06i18",3,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"3179","06i18",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3180","06i19",1,0,0,0,-0.691689373881164,-0.734821512733166
"3181","06i19",2,0,0,0,-0.691689373881164,-0.734821512733166
"3182","06i19",3,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"3183","06i19",4,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"3184","06i2",1,0,0,0,-0.691689373881164,-0.734821512733166
"3185","06i2",2,0,0,0,-0.691689373881164,-0.734821512733166
"3186","06i2",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"3187","06i2",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3188","06i20",1,0,0,0,-0.691689373881164,-0.734821512733166
"3189","06i20",2,0,0,0,-0.691689373881164,-0.734821512733166
"3190","06i20",3,0.142857142857143,0.25,1,-0.548832231024021,-0.484821512733166
"3191","06i20",4,0.166666666666667,0.25,1,-0.525022707214497,-0.484821512733166
"3192","06i21",1,1,0,0,0.308310626118836,-0.734821512733166
"3193","06i21",2,0,0,0,-0.691689373881164,-0.734821512733166
"3194","06i21",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"3195","06i21",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3196","06i22",1,0,0,0,-0.691689373881164,-0.734821512733166
"3197","06i22",2,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"3198","06i22",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"3199","06i22",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3200","06i23",1,0,0,1,-0.691689373881164,-0.734821512733166
"3201","06i23",2,0.25,0,0,-0.441689373881164,-0.734821512733166
"3202","06i23",3,0.5,0.25,1,-0.191689373881164,-0.484821512733166
"3203","06i23",4,0.2,0.25,1,-0.491689373881164,-0.484821512733166
"3204","06i3",2,0,0,0,-0.691689373881164,-0.734821512733166
"3205","06i3",3,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"3206","06i3",4,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"3207","06i4",1,0,0,0,-0.691689373881164,-0.734821512733166
"3208","06i4",2,0,0,0,-0.691689373881164,-0.734821512733166
"3209","06i4",3,1,0.25,0,0.308310626118836,-0.484821512733166
"3210","06i4",4,0.75,0.25,0,0.0583106261188361,-0.484821512733166
"3211","06i5",1,0,0,0,-0.691689373881164,-0.734821512733166
"3212","06i5",2,0,0,0,-0.691689373881164,-0.734821512733166
"3213","06i5",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"3214","06i5",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3215","06i6",2,0.2,0,0,-0.491689373881164,-0.734821512733166
"3216","06i6",3,0.4,0.25,1,-0.291689373881164,-0.484821512733166
"3217","06i6",4,0.4,0.25,0,-0.291689373881164,-0.484821512733166
"3218","06i7",1,0,0,0,-0.691689373881164,-0.734821512733166
"3219","06i7",2,0,0,0,-0.691689373881164,-0.734821512733166
"3220","06i7",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"3221","06i7",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3222","06i8",1,0,0,0,-0.691689373881164,-0.734821512733166
"3223","06i8",2,0,0,1,-0.691689373881164,-0.734821512733166
"3224","06i8",3,0,0.25,1,-0.691689373881164,-0.484821512733166
"3225","06i8",4,1,0.25,1,0.308310626118836,-0.484821512733166
"3226","07a1",1,0,0,0,-0.691689373881164,-0.734821512733166
"3227","07a1",2,0,0,0,-0.691689373881164,-0.734821512733166
"3228","07a1",3,0,0,0,-0.691689373881164,-0.734821512733166
"3229","07a1",4,0,0,0,-0.691689373881164,-0.734821512733166
"3230","07a13",1,0,0,0,-0.691689373881164,-0.734821512733166
"3231","07a13",2,0,0,0,-0.691689373881164,-0.734821512733166
"3232","07a13",3,0.5,0,0,-0.191689373881164,-0.734821512733166
"3233","07a13",4,0,0,NA,-0.691689373881164,-0.734821512733166
"3234","07a14",1,0,0,0,-0.691689373881164,-0.734821512733166
"3235","07a14",2,1,0,0,0.308310626118836,-0.734821512733166
"3236","07a14",3,0,0,0,-0.691689373881164,-0.734821512733166
"3237","07a14",4,0,0,0,-0.691689373881164,-0.734821512733166
"3238","07a15",1,0,0,0,-0.691689373881164,-0.734821512733166
"3239","07a15",2,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"3240","07a15",3,0,0,0,-0.691689373881164,-0.734821512733166
"3241","07a15",4,0,0,0,-0.691689373881164,-0.734821512733166
"3242","07a16",1,0,0,0,-0.691689373881164,-0.734821512733166
"3243","07a16",2,0.142857142857143,0,0,-0.548832231024021,-0.734821512733166
"3244","07a16",3,0,0,0,-0.691689373881164,-0.734821512733166
"3245","07a16",4,0,0,0,-0.691689373881164,-0.734821512733166
"3246","07a4",3,0.5,0,0,-0.191689373881164,-0.734821512733166
"3247","07a5",1,0,0,0,-0.691689373881164,-0.734821512733166
"3248","07a5",2,0,0,1,-0.691689373881164,-0.734821512733166
"3249","07a5",3,0,0,0,-0.691689373881164,-0.734821512733166
"3250","07a5",4,0,0,0,-0.691689373881164,-0.734821512733166
"3251","07a6",1,0,0,0,-0.691689373881164,-0.734821512733166
"3252","07a6",2,0,0,0,-0.691689373881164,-0.734821512733166
"3253","07a6",3,0,0,1,-0.691689373881164,-0.734821512733166
"3254","07a6",4,0,0,0,-0.691689373881164,-0.734821512733166
"3255","07a7",1,0,0,0,-0.691689373881164,-0.734821512733166
"3256","07a7",2,0,0,0,-0.691689373881164,-0.734821512733166
"3257","07a7",3,0.5,0,0,-0.191689373881164,-0.734821512733166
"3258","07a7",4,0,0,0,-0.691689373881164,-0.734821512733166
"3259","07a8",1,0,0,0,-0.691689373881164,-0.734821512733166
"3260","07a8",2,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"3261","07a8",3,0,0,0,-0.691689373881164,-0.734821512733166
"3262","07a8",4,0,0,0,-0.691689373881164,-0.734821512733166
"3263","07b1",3,0,0.5,0,-0.691689373881164,-0.234821512733166
"3264","07b1",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3265","07b10",1,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"3266","07b10",2,0,0,0,-0.691689373881164,-0.734821512733166
"3267","07b10",3,0.25,0.5,0,-0.441689373881164,-0.234821512733166
"3268","07b10",4,0.142857142857143,0.25,0,-0.548832231024021,-0.484821512733166
"3269","07b11",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"3270","07b11",2,0,0,0,-0.691689373881164,-0.734821512733166
"3271","07b11",3,0,0.5,0,-0.691689373881164,-0.234821512733166
"3272","07b11",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3273","07b12",1,0.375,0.2,1,-0.316689373881164,-0.534821512733166
"3274","07b12",2,0,0,0,-0.691689373881164,-0.734821512733166
"3275","07b12",3,0.2,0.5,1,-0.491689373881164,-0.234821512733166
"3276","07b12",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3277","07b13",1,0,0.2,0,-0.691689373881164,-0.534821512733166
"3278","07b13",2,0,0,0,-0.691689373881164,-0.734821512733166
"3279","07b13",3,0,0.5,0,-0.691689373881164,-0.234821512733166
"3280","07b13",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3281","07b14",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"3282","07b14",2,0,0,0,-0.691689373881164,-0.734821512733166
"3283","07b14",3,0,0.5,0,-0.691689373881164,-0.234821512733166
"3284","07b14",4,0,0.25,1,-0.691689373881164,-0.484821512733166
"3285","07b15",1,0.25,0.2,0,-0.441689373881164,-0.534821512733166
"3286","07b15",2,0,0,0,-0.691689373881164,-0.734821512733166
"3287","07b15",3,0.666666666666667,0.5,0,-0.025022707214497,-0.234821512733166
"3288","07b15",4,0.166666666666667,0.25,0,-0.525022707214497,-0.484821512733166
"3289","07b17",1,0,0.2,0,-0.691689373881164,-0.534821512733166
"3290","07b17",2,0,0,0,-0.691689373881164,-0.734821512733166
"3291","07b17",3,0,0.5,0,-0.691689373881164,-0.234821512733166
"3292","07b17",4,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"3293","07b18",1,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"3294","07b18",2,0,0,0,-0.691689373881164,-0.734821512733166
"3295","07b18",3,0.25,0.5,0,-0.441689373881164,-0.234821512733166
"3296","07b18",4,0.166666666666667,0.25,0,-0.525022707214497,-0.484821512733166
"3297","07b2",4,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"3298","07b22",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"3299","07b22",2,0,0,0,-0.691689373881164,-0.734821512733166
"3300","07b22",3,0.25,0.5,0,-0.441689373881164,-0.234821512733166
"3301","07b22",4,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"3302","07b23",1,0,0.2,0,-0.691689373881164,-0.534821512733166
"3303","07b23",2,1,0,0,0.308310626118836,-0.734821512733166
"3304","07b23",3,1,0.5,0,0.308310626118836,-0.234821512733166
"3305","07b23",4,1,0.25,0,0.308310626118836,-0.484821512733166
"3306","07b24",2,0.25,0,1,-0.441689373881164,-0.734821512733166
"3307","07b24",3,0,0.5,1,-0.691689373881164,-0.234821512733166
"3308","07b24",4,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"3309","07b26",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"3310","07b26",2,0,0,0,-0.691689373881164,-0.734821512733166
"3311","07b26",3,0.166666666666667,0.5,0,-0.525022707214497,-0.234821512733166
"3312","07b26",4,0.166666666666667,0.25,0,-0.525022707214497,-0.484821512733166
"3313","07b5",1,0.571428571428571,0.2,0,-0.120260802452593,-0.534821512733166
"3314","07b5",2,0,0,0,-0.691689373881164,-0.734821512733166
"3315","07b5",3,0.4,0.5,0,-0.291689373881164,-0.234821512733166
"3316","07b5",4,0.125,0.25,0,-0.566689373881164,-0.484821512733166
"3317","07b6",1,0.2,0.25,0,-0.491689373881164,-0.484821512733166
"3318","07b6",2,0,0,0,-0.691689373881164,-0.734821512733166
"3319","07b6",3,0,0.5,0,-0.691689373881164,-0.234821512733166
"3320","07b6",4,0.2,0.25,0,-0.491689373881164,-0.484821512733166
"3321","07b8",1,0.4,0.2,0,-0.291689373881164,-0.534821512733166
"3322","07b8",2,0,0,0,-0.691689373881164,-0.734821512733166
"3323","07b8",3,0.4,0.5,0,-0.291689373881164,-0.234821512733166
"3324","07b8",4,0.125,0.25,0,-0.566689373881164,-0.484821512733166
"3325","07b9",1,0,0.2,0,-0.691689373881164,-0.534821512733166
"3326","07b9",2,0,0,0,-0.691689373881164,-0.734821512733166
"3327","07b9",3,0,0.5,0,-0.691689373881164,-0.234821512733166
"3328","07b9",4,0,0.25,0,-0.691689373881164,-0.484821512733166
"3329","07c10",1,0,0,0,-0.691689373881164,-0.734821512733166
"3330","07c10",2,0,0,0,-0.691689373881164,-0.734821512733166
"3331","07c10",3,0,0,0,-0.691689373881164,-0.734821512733166
"3332","07c10",4,0,0,NA,-0.691689373881164,-0.734821512733166
"3333","07c11",1,0,0,0,-0.691689373881164,-0.734821512733166
"3334","07c11",2,0,0,0,-0.691689373881164,-0.734821512733166
"3335","07c11",3,0,0,0,-0.691689373881164,-0.734821512733166
"3336","07c11",4,0,0,0,-0.691689373881164,-0.734821512733166
"3337","07c12",1,0,0,0,-0.691689373881164,-0.734821512733166
"3338","07c12",2,0,0,0,-0.691689373881164,-0.734821512733166
"3339","07c12",3,0,0,0,-0.691689373881164,-0.734821512733166
